"NEW SINCE","PARTY","ENTRY BY","PARTY ADD","PARTY ADD2","CITY","CELL NO","EMAILID","CELLNO2","EMAILID2","GST NO","REMARKS",
"6/25/2022 12:30:48 PM","LOTUS JEWELLERY CREATION","","BH . JAIN MANUFACTURERS, NR . JAYDEEP OXYGEN, INSIDE CAPTAIN GATE OF SHAPAR VERAVAL INDUSTRIAL AREA, RAJKOT- GONDAL NATIONAL HIGHWAY NO .27 SHAPAR(VERAVAL), SUB DIST. KOTDA SHANGANI, 
DIST.RAJKOT, GUJARAT - 360024","","RAJKOT","9081085859","NO@GMAIL.COM","","","24AAFFL2767C1ZK","",
"6/24/2022 12:30:48 PM","LALCHAND AND SONS","","SHOP NO 2, SHOP ON BRK NO 359, SONARA
GALI, LASSI GALI, NEAR SIRU CHOWK, 
ULHASNAGAR, THANE, MUMBAI - 421002
+919823116934 / 27ADOPV1959J1ZP","","MUMBAI","+919823116934","no@gmail.com","","","27ADOPV1959J1ZP","",
"6/24/2022 12:01:46 PM","DIAMONDCARATS FINE JEWELERY","","2ND FLOOR, GOPALJI HAVELI, LUHAR TEKRA, OPP. CHAPARIYA SHERI, MAHIDHARPURA, SURAT- 395003.
EMAIL:- diamondcarats.co@gmail.com 
SURAT  - +91 94273 94962
GST- 24BMAPG7208M1Z4","","SURAT","+91 94273 94962","diamondcarats.co@gmail.com","","","24BMAPG7208M1Z4","",
"6/23/2022 12:42:39 PM","NIDHI PATKAR","","7045251473","","MUMBAI","SHOULD BE SAME AS ENTER IN PARTY ADD COLUMN","NO@GMAAIL.COM","","","GST","",
"6/22/2022 12:42:39 PM","OM JEWELS - KOLKATA","","P-46 CIT ROAD SCHEME 7M, KANKURGACHI
KOLKATA - 700054 WEST BENGAL INDIA
033 - 40042522 / +91 98301 93928
19DSXPK1294N1ZM","","KOLKATA","+91 98301 93928","info.omjewells@gmail.com","","","19DSXPK1294N1ZM","",
"6/22/2022 10:36:01 AM","KESAVA JEWELS PVT LTD","","SECOND FLOOR, SY NO.51/1, 51/3, PLOT NO-216, PLOT NO-2016 BHAGUNAGAR CO-OP
HOUSING SOCIETY, L.H. ROAD. VARACHHA
SURAT, GUJARAT -  395006 / +916353038060
24AAHCK9705E1ZL","","SURAT","+916353038060","no@gmail.com","","","24AAHCK9705E1ZL","",
"6/21/2022 5:00:55 PM","REYONA JEWELS PVT LTD","","UNIT NO B-36 GIRIKUNJ INDUSTRIAL ESTATE
OFF, MAHAKALI CAVES ROAD, NEAR PAPER
BOX, ANDHERI EAST, MUMBAI - 400093
+91 9920084033 / 27AALCR7010B1ZO","","GAZIYABAD","+91 9920084033","production@reyonajewels.com","","","27AALCR7010B1ZO","",
"6/21/2022 4:32:26 PM","ASHVITHA","","WS230/7D SF / 022-79672471
+91 9987037499","","N/A","+91 9987037499","Ashvitha.Panambur@ril.com","","","GST","",
"6/20/2022 6:32:01 PM","SHREE S K JEWELS","","MUMBAI - +91 76662 77280
jewelseternity2022@gmail.com","","MUMBAI","+91 76662 77280","jewelseternity2022@gmail.com","","","gst","",
"6/20/2022 1:33:37 PM","SPLURGE JEWELS","","MUMBAI - +919820114393
maheshsdesai77@gmail.com","","MUMBIA","+919820114393","maheshsdesai77@gmail.com","","","GST","",
"6/20/2022 10:28:44 AM","PARAMITA JEWELS PVT LTD","","SURAT
CELL NO.9067291971","","SURAT","9067291971","NO@GMAIL.COM","","","NO","",
"6/24/2022 8:11:18 PM","MANIBHADRA DIAMODN CO.LTD.","","332 MAHESAK, SOI 1 SURAWONG
BANGROK - 10500, THAILAND
+662- 301-0427 / +090-912-4429
manibhadradiamond2gmail.com","","THAILAND","+662- 301-0427","no@gmail.com","","","GST","",
"5/26/2022 4:57:57 PM","SAUNA BOISAR","","BOISAR - +919545444806","","MUMBAI","+919545444806","NO@GMAIL.COM","","","GST","",
"8/18/2022 5:45:53 PM","SHREE MOMAI JEWELLERS","","288, KALBADEVI ROAD 4TH FLOOR, 
ROOM NO 401, MUMBAI - 400002
+91 9821258174 / p.h.bangles@gmail.com","","MUMBAI","+91 9821258174","p.h.bangles@gmail.com","","","GST","",
"8/18/2022 6:22:21 PM","VEDIKA CREATION PVT LTD","","1306, PRASAD CHAMBER OPERA HOUSE
CHARNI ROAD, (E) MUMBAI - 400004
+91 7303375405 mahesh@vedikacreation.com","","MUMBAI","+91 7303375405","mahesh@vedikacreation.com","","","GST","",
"9/7/2022 6:01:38 PM","BRIJ SONS","","BRIJ DHAM - A 659, MALVIYA NAGAR
JAIPUR - 302017 / +91 9829187771","","JAIPUR","+91 9829187771","no@gmail.com","","","GST","",
"9/7/2022 5:31:46 PM","LAKSHMI JEWELS","","First Floor, 495, Vysial Street, Coimbatore,
Coimbatore, Tamil Nadu, 641001","","Tamil Nadu","8056539686","lakshmicbe916@gmail.com","","","33AAIFL3023C1ZZ","",
"9/6/2022 7:33:23 PM","ABHIJIT MONDAL","","Al buta Jewels -dmcc, Jewellery and gemplex building number 1, 7 th floor. Dmcc -dubai.
+971 55 146 5942","","DUBAI","+971 55 146 5942","no@gmail.com","","","GST","",
"9/6/2022 3:42:47 PM","DELHI DJGF - 2022","","PRAGATI MAIDAN NEW DELHI","","DELHI","9653376729","no@gmial.com","","","Gst","",
"9/3/2022 6:22:40 PM","TASMIA JEWELLERS","","11/161, MOKSHAGUNDAM STREET, PRODDATUR, YSR DISTRICT, KADAPA (CUDDAPAH), ANDHRA PRADESH-516360
9440222442
GSTIN:- 37BFZPS0555P1Z9","","ANDHRA PRADESH","9440222442","NO@EMAIL.COM","","","37BFZPS0555P1Z9","",
"9/2/2022 6:22:40 PM","DIAM JEWELLERY","","909, PAREKH MARKET, 39 KENNEDI BRIDGE
OPERA HOUSE MUMBAI - 4 / 9821113866","","MUMBAI","9821113866","no@gmail.com","","","GST","",
"9/2/2022 2:32:23 PM","MONISHA JEWELLERY","","Bangalore, Karnataka","","Bangalore","+91-9443286356","NOMAIL@GMAIL.COM","","","NOGST","",
"9/2/2022 12:34:27 PM","SPE GOLD JEWELS MANUFACTURING PVT LTD","","2ND FLOOR, 792, TKSPM TOWER TRUNK
ROAD, POONAMALLEE, CHENNAI, 
TAMIL NADU -  600056 / +91 73581 75458","","TAMILNADU","TAMILNADU","no@gmail.com","","","GST","",
"9/2/2022 11:37:48 AM","B.N. JEWELS","","ROAD SIDE BULIDING , 1ST FLOOR, 001, GALAXY APARTMENT, RATANPUR-2, SINGUR, BALARAMBATI, HOOGHLY WEST BENGAL, 712409","","HOOGHLY","9619115952","NOMAIL@GMAIL.COM","","","NOGST","",
"9/2/2022 7:25:05 PM","JEWELERY EMPIRE","","SURAT
97262 00666","","surat","97262 00666","no@email.com","","","gst","",
"9/1/2022 7:25:05 PM","GOLDFINCH","","MARTHA BHAVN ROAD THRISSURE - 680005
+91 994703312","","THRISSURE","+91 994703312","no@gmail.com","","","GST","",
"9/1/2022 6:32:27 PM","DIVINE DIAMOND","","21, MANNER STREET PARKTOWN CHENNAI - 3
+91 8939211457","","CHENNAI","+91 8939211457","no@gmail.com","","","gst","",
"9/7/2022 6:43:33 PM","AL SHAMAL JEWELLERY DOHA W.L.L","","SHOP NO 11, ZONE NO 56, STREET NO 270
AIN KHALED, PO BOX : 80707 DOHA QATAR
+97 450212426 / alshamaldoha@yahu.com","","DOHA","+97 450212426","alshamaldoha@yahu.com","","","GST","",
"9/1/2022 3:10:29 PM","MALABAR GOLD PVT. LTD. - MANUFACTURING UNIT","","BUILDING NO. 8-2-351/1/11, ROAD NO.3, BANJARA HILLS, HYDRABAD, TELANGANA - 500034.        CELL NO.9581122916       GST IN :- 36AADCM9043R1ZS","","HYDRABAD","9581122916","factory.hydrabad@malabargroup.com","","","36AADCM9043R1ZS","",
"9/1/2022 1:30:33 PM","D K JEWELLERS","","BANK ROAD MUKTSAR PUNJAB - 152026
+91 98885 00925 / 03AAJFD3401D1Z9","","PUNJAB","+91 98885 00925","no@gmail.com","","","03AAJFD3401D1Z9","",
"8/30/2022 7:01:15 PM","V-TECH","","Astvinayak co. Op. Housing 
Society a wing r/n205 sankar mandir sankar wadi jogeshwari 60
7021388082","","MUMBAI","7021388082","NO@EMAIL.COM","","","GST","",
"8/29/2022 7:01:15 PM","SWASTIK - RAJKOT","","RAJKOT - +91 94275 62868","","RAJKOT","+91 94275 62868","no@gmail.com","","","GST","",
"8/29/2022 1:47:31 PM","Surraya Jewels Private Limited","","G1 5&6 Gem and Jewellery Zone,
EPIP, Sitapura, Jaipur - 302022
+91 99405 71407","","JAIPUR","+91 99405 71407","no@gmail.com","","","GST","",
"8/29/2022 12:54:46 PM","CARATLANE TRADING PRIVATE LIMITED","","No.2, 1st floor, 5th street, Rutland Gate,
Modern School Road, Nungambakkam,
Chennai - 600006 / +91 99405 71407
binod.boyed@caratlane.com","","CHENNAI","+91 99405 71407","binod.boyed@caratlane.com","","","GST","",
"8/27/2022 11:26:56 AM","UNI DESIGN JEWELLERY - SEEPZ","","SEEPZ MUMBAI ANDHERI EAST","","MUMBAI","+91 99692 71313","no@gmail.com","","","GST","",
"8/26/2022 8:02:04 PM","TAPAN KUMAR BHOWMICK","","6/B/2183 , LIMBU SHERI NR TOKYO TEA
MAHIDHARPURA SURAT - 395003
+91 96249 35266 / AUPPB2388B","","SURAT","+91 96249 35266","no@gmail.com","","","GST","",
"8/26/2022 6:53:17 PM","RAA DESIGNS","","VILL & PO - NORTH JHAPORDAH, NEAR RATHTALA LAHAPARA P.S. DOMJUR
HOWRAH WEST BENGAL - 711405","","kolkata","9831357139","no@gmail.com","","","gst","",
"8/26/2022 6:18:55 PM","DEEPAK GEMS STAR","","203, MANI MAHAL 11/21 MATHEW ROAD
OPERA HOUSE , MUMBAI -  400004
+91 9820131045","","MUMBAI","+91 9820131045","no@gmail.com","","","GST","",
"8/26/2022 6:02:50 PM","TULSI SILVER JEWEELERY","","OM GOLDEN SOC, OPP MTNL BLDG,
ZAVERI BAZAR, MUMBAI - 400002
+91 9319910077","","MUMBAI","+91 9319910077","no@gmail.com","","","GST","",
"8/26/2022 5:57:13 PM","SHREE GANPATI JEWELLERS","","708, MAIN BAZAR, SHAM LAL CHOWK
MOGHA - 142001 / 9815533507 / 7508080022","","MOGHA","9815533507 / 7508080022","NO@GMAIL.COM","","","GST","",
"8/26/2022 5:51:05 PM","ZIANA DIAMOND JEWELLERY","","47-48 A FLOOR, SAVANI INDL SOC, B/H 
SAVANI  STREET ESTATE KOHINOOR ROAD
VARACHA ROAD SURAT - 395006 
+91 8153824194","","SURAT","+91 8153824194","no@gmail.com","","","GST","",
"9/1/2022 3:03:55 PM","PRIYA JEWELLERS","","BHERU BAZAR, BALOTRA - 344022
7742272774","","RAJSTHAN","7742272774","shudhanshusno52@gmail.com","","","GST","",
"8/26/2022 5:37:31 PM","ZUNDA COUNTER JEWELLERY","","B/48 NAND BHAVAN INDL EST MAHAKALI
CAVES ROAD MIDC ANDHERI EAST 
MUMBAI -  400093 / +91 2228322351","","MUMBAI","7021113047","no@gmail.com","","","gst","",
"9/7/2022 6:56:15 PM","Jewel world","","VASHI
9820724231","","VASHI","9820724231","NOGMAIL@GMSIL.COM","","","NOGST","",
"9/9/2022 12:16:12 PM","KAMAKHYA JEWELS","","215, NEW INDIA INDUSTRIAL ESTATE, OFF
MAHAKALI CAVES ROAD, NEAR PAPER BOX
ANDHERI EAST, MUMBAI - 400096
+91 8356833333","","MUMBAI","+91 8356833333","no@gmail.com","","","GST","",
"9/18/2022 4:31:16 PM","GYANCHAND JI","","GALA NO 414, BUSSA INDL EST, SEWREE, 
MUMBAI
9029011511/7021841157","","MUMBAI","9029011511","NO@EMAIL.COM","","","GST","",
"9/17/2022 4:31:16 PM","G FINTECH SOLUTION","","81. A, B.T.S. MAIN ROAD , WHILSON GARDEN 
BANGLORE - 560030 / +91 7355322909","","BENGLORE","+91 7355322909","no@gmail.com","","","GST","",
"9/17/2022 4:14:43 PM","PRAMOD JEWELLERS","","MANE NAGAR RENDAL-HUPRI, TAL-HATHKANAGALE DIST - KOLHAPUR
9765009665","","KOLHAPUR","9765009665","no@gmail.com","","","GST","",
"9/17/2022 2:52:48 PM","KHUSI ENTERPRISES","","NO6 2ND CROSS ROAD, NEAR GANESH TEMPLE, R T NAGAR BANGLORE - 560053
+91 8123356287","","BANGLORE","+91 8123356287","no@gmail.com","","","GST","",
"9/17/2022 2:34:48 PM","SHRI VIMLESHWER JEWELLERY WORK & CASTING WORKS","","PATAK BUILDING, OPP CBT BEHIND, LEYNGER
BAKERY, KILA HUBELI, - 20 /  8050090747
9620152068","","HUBELI","9620152068","no@gmail.com","","","GST","",
"9/17/2022 11:31:16 AM","MS GOLD & DIAMONDS","","MG ROAD KANAKAPURA - 562117
+91 6361305737","","BENGLORE","+91 6361305737","no@gmail.com","","","GST","",
"9/16/2022 6:12:13 PM","SHREEJI JEWELLERS","","22 & 80 YARAPPA GOWDA LANE, THIGALARPET
BENGLORE - 56002 / 7022753405","","BENGLORE","7022753405","no@gmail.com","","","GST","",
"9/16/2022 5:04:02 PM","MAYAN DIAMOND","","86/16 1ST FLOOR, DEVIKRUPA BUILDING
AVENUE ROAD CROSS, CT STREET,
BENGLURU - 56002  KARNATKA, INDIA 
+91 9880229009","","BENGLURU","+91 9880229009","no@gmail.com","","","GST","",
"9/16/2022 2:37:19 PM","MAJESTIC JEWELS HOUSE","","106, 106/1-5 HD-020, WE WORK CHROMIUM, CTS, VIKHROLI LINK ROAD , JOGESHWARI , MUMBAI, SUBURBA, MAHARASHTRA, 400076        9619318018","","MUMBAI","9619318018","NOMAIL@GMAIL.COM","","","27BEUPS2252B2ZB","",
"9/15/2022 7:41:30 PM","NARAIN SONS JEWELLERS","SANDIP","CEMENTERY ROAD, FOUNTAIN CHOWK, LUDHIANA-141001.
BHARAT BHANDARI/LOVISH BHANDARI
9872500905/8999999624
NARAINSONS12@GMAIL.COM","","LUDHIANA","9872500905","no@gmail.com","","","NO","",
"9/15/2022 6:49:34 PM","VENTURECODE CONSULTANTS POC PVT LTD","","LUDHIANA CELL NO.9350544240","","LUDHIANA","9350544240","venturecode1@gmail.com","","","NO","",
"9/15/2022 4:54:13 PM","MADHUSUDAN JEWELS","","DELHI CELL NO.9467822247","","DELHI","9467822247","NO@GMAIL.COM","","","NO","",
"9/8/2022 5:05:24 PM","ZUCI CREATION PRIVATE LIMITED","","12 NO ROAD, FIRST FLOOR, NA SUVECHHA
APPARTMENT, TWO KISMAT APURBAPUR
SINGUR BAZAR, SINGUR HOOGHLY, WEST 
BENGAL - 712409 / +91 82749 64370
19AABCZ8536C1Z4","","KOLKATA","+91 82749 64370","no@gmail.com","","","19AABCZ8536C1Z4","",
"9/15/2022 4:22:18 PM","A K & SONS","","DELHI CELL NO.9891318484","","DELHI","9891318484","mr.1570@yahoo.in","","","NO","",
"9/15/2022 3:21:10 PM","R.C JEWELLERS","","NEW DELHI CELL NO.9811964400","","NEW DELHI","9811964400","rcjewellers@gmail.com","","","NO","",
"9/15/2022 12:41:23 PM","ANKIT","","NEW DELHI CELL NO.9315277532","","NEW DELHI","9315277532","no@gmail.com","","","no","",
"9/15/2022 10:15:25 AM","HIMANK DIAMOND JEWELLERY","","1351, GROUMD FLOOR , KRISHNA GALI, BAZAR GULYAN DARIBA KALAN , CHANDNI CHOWK DELHI - 110006                                                                                8920330026","","CHANDNI CHOWK","8920330026","subhajit_koley49@yahoo.in","","","NOGST","",
"9/14/2022 7:18:53 PM","R D  CREATIONS","","GALI NO.27, BUILDING NO.3309, III FLOOR, BEADONPURA, KAROL BAGH, NEW DELHI - 110005.      
CELL NO :- 9910005149/9650331450","","NEW DELHI","9910005149","varnwaldinesh@gmail.com","","","NO","",
"9/14/2022 6:49:55 PM","BLUESTONE JEWELLERY AND LIFESTYLE PVT LTD","","302, DHANTAK PLAZA, MAKWANA ROAD, MAROL , ANDHERI (e), MUMBAI-400059
022-40397710
9167991818 Mr Sachin Sir
sachin.hire@bluestone.com","","mumbai","9167991818","sachin.hire@bluestone.com","","","gst","",
"9/13/2022 6:49:55 PM","CHANDRA JEWELS","","27, SAINATH INDUSTRIAL ESTATE,
MAHAKALI CAVES ROAD, ANDHERI EAST, 
MUMBAI  / 9920050500","","MUMBAI","9920050500","no@gmail.com","","","GST","",
"9/14/2022 3:26:12 PM","AMRUT HARI JEWELS","","PLOT NO 10, 3RD FLOOR,  TAPOVAN INDL EST , OPP RAJHANS POINT, VARACCHA MAIN ROAD, SURAT-395006
75674 92591
GSTIN:- 24ABYFA8444K1ZR","","MUMBAI","75674 92591","no@email.com","","","24ABYFA8444K1ZR","",
"9/13/2022 3:26:12 PM","BOMBAY JEWELLERY","","5/1390 HARIPURA MAIN ROAD, NEAR
DAIRY WORLD, KASKIWAD, SURAT - 3
+91 97269 77010","","SURAT","+91 97269 77010","no@gmail.com","","","GST","",
"9/13/2022 12:33:00 PM","VIVANTA JEWELS","","B- 107/108 MANPESHWAR IND.EST, SVP ROAD,
OPP: MCF  GYMKHANA, ROAD,
BORIVALI WEST, MUMBAI 400092
MOB NO. 98202 00056","","MUMBAI","98202 00056","vivantajewels@gmail.com","","","GST","",
"9/12/2022 12:33:00 PM","HAPPY GEMS AND JEWELLERS","","57-58, NAVJIVAN SOCIETY, DABHOLI CHAR RASTA,  OPP VARACCHA BANK, KATARGAM, SURAT 
CELL NO. +91 92287 87879","","SURAT","+91 92287 87879","sales@happygemsandjewellers.com","","","No","",
"9/10/2022 6:35:16 PM","Mansha jewellery Pvt Ltd.","","A/401, Dheeraj Regency CHSL,
Siddharth Nagar, W.E.Highway,
Borivali East, Mumbai -400066.
+91 9702502554 / 27AAGCM6685C1Z9","","MUMBAI","+91 9702502554","no@gmail.com","","","27AAGCM6685C1Z9","",
"9/10/2022 3:32:45 PM","PREM GOLD TESTING AND HALLMARKING CENTER","","4966-A/3 PILI BAZAR, AMBALA CITY
HARYANA  - 134003 / +91 94677 77384
06AGLPV1506B1ZO","","AMBALA","+91 94677 77384","no@gmail.com","","","06AGLPV1506B1ZO","",
"9/15/2022 3:37:49 PM","R C JEWELLERS PVT LTD","","2719 BANK STREE, KAROL BAGH, NEW DELHI -110005
MOB NO:- 9811964400
GSTIN:-07AACCR7113A1ZX","","NEW DELHI","9811964400","rcjewellers@gmail.com","","","07AACCR7113A1ZX","",
"8/18/2022 5:50:42 PM","AARIV DIAMOND & JEWELLERY","","FC 7100, BHARAT DIAMOND BOURSE
BANDRA EAST, MUMBAI - 400051
+91 7498711336","","MUMBAI","+91 7498711336","no@gmail.com","","","GST","",
"8/26/2022 5:28:34 PM","VIJAY SUKLECHA","","204, PRATHMESH TOWER OPP, DON BOSCO
SCHOOL, LINK ROAD BORIWALI WEST 
MUMBAI - 400092 / +91 9320905436","","MUMBAI","+91 9320905436","no@gmail.com","","","GST","",
"8/29/2022 7:56:19 PM","Guhan Agencies","","147,West Sambantham Road, R S Puram Coimbatore - 641002
Tamil Nadu
GSTIN : 33ANNPD7403N2ZU
99428 42077","","tamilnadu","9942842077","no@email.com","","","gst","",
"8/22/2022 12:52:40 PM","LAXMINARAYAN JEWELS","","2ND FLOOR, PLOT NO 53, HARIRAM BAPANAGAR, SOC VARACHHA ROAD
SURAT - 395006 / 9909111771 /9909199009","","SURAT","9909111771","no@gmail.com","","","GST","",
"8/22/2022 11:28:00 AM","GLOBAL JEWELLERY PVT LTD","","G-49, G & J COMPLEX-1, SEEPZ
ANDHERI (E), MUMBAI - 400096
P: 9028561295
GSTIN: 27AABCG5222E1Z1","","MUMBAI","9028561295","no@gmail.com","","","27AABCG5222E1Z1","",
"8/22/2022 10:28:52 AM","H.S.JEWELLERS","","RAJ SHILP COMPLEX 3RD FLOOR, SHOP NO
309, SONI BAZAR BHIMJIBHAI STREET
RAJKOT - 1 / +91 8347178588","","RAJKOT","+91 8347178588","no@gmal.com","","","GST","",
"8/21/2022 2:50:50 PM","TREYA DIAMOND","","AMALA, VARADHIYAM ROAD, PO AMALA
NAGAR , THRISSUR - 680555  KERLA
9633927018 / 7025104562","","KERLA","9633927018","no@gmail.com","","","GST","",
"8/21/2022 2:33:59 PM","SHALIMAR JEWELS","","2/32 VIVEK KHAND, GOMTI NAGAR
LUCKNOW / 9628094995 / 9721459484","","LUCKNOW","9721459484","no@gmail.com","no@gmail.com","","GST","",
"8/20/2022 5:18:05 PM","SIDDHE JEWELS","","UNIT : 4-5TH FLOOR, RATNAM, GUNDI SERI NAKA, NEAR GOPAL LOCHA, MAHIDHARPURA, SURAT-395003","","SURAT","9869246574","siddhejewels2021@gmail.com","","","NOGST","",
"8/20/2022 4:55:35 PM","OHM DIAMONDS","","2 BHAVNA BLDG OPP RAMLEELA MAIDAN
GAUSHALAL LANE MALAD (E) MUMBAI - 400097. TEL- 022 6528 8308   / 9833 673 009/ 9821 288 308. Email- ohmdiamonds16@gmail.com","","MUMBAI","9833 673 009/9821 288 308","ohmdiamonds16@gmail.com","","","GST","",
"8/20/2022 4:46:16 PM","RISHIKESH AGRWAL","","N/A - 9792000072","","n/a","9792000072","no@gmail.com","","","gst","",
"8/20/2022 2:50:38 PM","METRO GOLD","","KERLA","","KERLA","9809993916","NOEMAIL@GMAIL.COM","","","NOGST","",
"8/22/2022 10:42:06 AM","TREY DIAMOND","","AMALA-VARADIYAM ROAD,  P O AMALA NAGAR, THRISSUR-680555
9633927018 / 7025104562","","KERLA","9633927018","subin.ks40@roketmail.com","","","gst","",
"8/21/2022 10:42:06 AM","SAMRAT GOLD","","OPP ASHOK STAMBH, TOWER BAZAR, ANAND-388001
9825676425/9824532728","","GUJRAT","9825676425","no@email.com","","","gst","",
"8/20/2022 10:42:06 AM","R D DIAMONDS","","36/B GANESH BHAVAN R NO 4, 1ST FLOOR
BADAMWADI CHAMPAGALI X LANE
MUMBAI - 400002 / 9323296522
rdmountings@rediffmail.com","","MUMBAI","9323296522","rdmountings@rediffmail.com","","","GST","",
"8/23/2022 10:01:45 AM","RAJ VARNI","","SURAT - +91 9978483023","","SURAT","+91 9978483023","no@gmail.com","","","GST","",
"8/20/2022 10:19:35 AM","KADAM BANGLES","DIPESH 9422799191","SHOP NO 1295/3 PIPLI BAZAR, AMBALA CITY
- 134003 ( HARYANA )
Mobile No - 9416790190/9991480148","","AMBALA","+91 9416790190","no@gmail.com","","","GST","",
"8/20/2022 10:05:26 AM","PRAKASH DIAMANT","","CORPORATION  U.P OFFICE : G-9, HERITAGE TOWER, OPP. ANJANA TALKIES,
M.G. ROAD, AGRA : 282002 (U.p)","","AGRA","7715807731","NOGMAIL@GMAIL.COM","","","NOGST","",
"8/19/2022 6:31:52 PM","SHREE SUBH JEWELLERS","","49 GOLDEN MARKET KOTHARIYA NAKA
SONI BAZAR , RAJKOT - 9898900007","","RAJKOT","9898900007","no@gmail.com","","","GST","",
"8/19/2022 4:58:32 PM","ABHSUHAN JEWELLERS","","SUBRAYA CHAMBER SHOP NO 1, KENIWADA
MAPUSA BARDEZ GOA / 9423457979","","GOA","9423457979","no@gmail.com","","","gst","",
"8/19/2022 4:24:24 PM","SHREE NNANSHARDA JEWELLERY","","PLOT NO 295-A , SURAT SPECIAL ECONOMIC
ZONE, SACHINE SURAT - 394230
+91 9819935777","","SURAT","+91 9819935777","no@gmail.com","","","GST","",
"8/20/2022 3:39:50 PM","MALLICK JEWELLERS","","101-102, ANIL COMPLEX, RAYNAKA TOWER ROAD, FULL VALI STREER, SONI BAZAR, RAJKOT-01
8511727655/9726159510","","RAJKOT","8511727655","NO@EMAIL.COM","","","GST","",
"8/19/2022 3:39:50 PM","VASUPUJYA DIAMOND LLP","","UNIT NO 11, OLYMPUS INDL EST OPP MAHAKALI ROAD, NEAR SUN PHARMA 
ANDHERI EAST, MUMBAI - 400093
+91 9892503999","","MUMBAI","+91 9892503999","sales.vasupujya@gmail.com","","","GST","",
"8/19/2022 2:51:02 PM","PATTNI CHUNNILAL & SONS PVT LTD","","B/26 2ND FLOOR, UDYOG SADAN NO 1 MIDC 
MAROL ANDHERI, EAST MUMBAI - 400093
9930188604 / sonihb@hotmail.com","","MUMBAI","9930188604","sonihb@hotmail.com","","","GST","",
"8/20/2022 12:39:45 PM","GOVINDAM GEMS & JEWELLERY","","230, CK HOUSE, BEHIND BICCHUN MARKET, KISHANPOL BAZAR, JAIPUR-302002
9982687464/9828612192","","JAIPUR","9982687464","no@email.com","","","gst","",
"8/19/2022 12:39:45 PM","PRADEEP","","N/A - +91 8910780459","","N/A","+91 8910780459","no@gmail.com","","","GST","",
"8/19/2022 11:03:59 AM","NAV DURGA JEWELLERS","","2624, CHATTA PRATAP SINGH, KINARI BAZAR, CHANDI CHOWK DELHI-110006 INDIA","","NEW DELHI","9953987898 / 9748291930","NOEMAIL@GMAIL.COM","","","NOGST","",
"8/19/2022 10:36:52 AM","ISHIKA JEWELLERY WORKS","","NO 12, 2ND FLOOR, SHIVAJI ROAD, NEAR
POPULAR MEDICAL STORE, SHIVAJINAGAR
BANGLORE - 560051 / +91 9916237918","","BANGLORE","+91 9916237918","no@gmail.com","","","GST","",
"8/19/2022 10:16:14 AM","D. NAVINCHANDRA JEWELS","","PLOT # 2 & 3, SEEPZ SEZ, ANDHERI EAST MUMBAI 400096, INDIA.","","MUMBAI","+912266919954","NOEMAIL@GMAIL.COM","","","NOGST","",
"8/20/2022 10:08:18 AM","MAHAVIR JEWELLERS","","CHOOTA BAZAR, ZANDIALA GURU
9530577966 / 9877369001","","N/A","9530577966","no@gmail.com","","","gst","",
"8/30/2022 7:56:19 PM","RESHMA ENTERPRISES","","Shop No.14 Sariput Nagar Jogeshwari Vikhroli Link Road Andheri East Mumbai - 400093.
GSTIN : 27BYNPG4755Q1ZJ
Mob: 8655955226
Email: reshmaentergraphite@gmail.com","","MUMBAI","8655955226","reshmaentergraphite@gmail.com","","","27BYNPG4755Q1ZJ","",
"8/23/2022 11:27:03 AM","C K","","N/A - +91 97897 03431","","N/A","+91 97897 03431","NO@GMAIL.COM","","","GST","",
"8/23/2022 12:16:19 PM","S K GOLD - CHENNAI","","CHENNAI - +917358175458","","CHENNAI","+917358175458","no@gmail.com","","","GST","",
"8/28/2022 7:56:19 PM","BHARATBHAI & SONS","","OFFICE NO 49/51, BLDG NO 10/12, 5TH FLOOR, VITHOBA LANE, VITHALWADI, KALBADEVI ROAD, MUMBAI-400002
bharatbhaisons1997@gmail.com
022-22411260","","mumbai","022-22411260","Sbharatbhaisons1997@gmail.com","","","GST","",
"8/27/2022 7:56:19 PM","FILO DIAMONDS","","OFFICE NO 5/5A , 2ND FLOOR, 130, KANSARA CHAWL, KALBADEVI ROAD, MUMBAI-400002
9323619739","","MUMBAI","9323619739","filodiamonds@yahoo.com","","","gst","",
"8/26/2022 7:56:19 PM","MOMENTS925 SILVER INDIA LLP","","#30, 1ST MAIN, JAYALAKSHMIPURAM, MYSURU, KARNATAKA, INDIA-570012
8123441925 / 9611825925
info@moments925.com","","MYSURU","8123449128","info@moments925.com","","","gst","",
"8/25/2022 7:56:19 PM","VARDHMAN GOLD","","3, 2ND FLOOR, LAL BHAI SADAN, SONI NI KHADKI, MANEKCHOWK, AHMEDABABAD         CELL NO.7777999995       GST. 24BQOPS1260B1Z1","","AHMEDEBAD","7777999995","no@gmail.com","","","24BQOPS1260B1Z1","",
"8/25/2022 6:44:26 PM","SRI KRISHNA JEWELLERS PVT LTD","","HYDERABAD","","HYDERABAD","9100895967","NOEMAIL@GMAIL.COM","","","NOGST","",
"8/25/2022 3:33:45 PM","R K GOLD","","24, 1ST FLOOR, MATMAN LANE VEERAPILLAI STREET CROSS SHIVAJI NAGAR
BENGALURU -  560001   /  +91 9880289038","","BENGALURU","+91 9880289038","rkgold9160@gmail.com","","","GST","",
